"birth","homepage","name_cn","photo","url","hobby","experience","party","sc_secrs","assembly_idx","popong_idx","email","name_en","name_kr","aides","district","committee","off_phone","when_elected","idx","pr_secrs"
"1965-04-18","http://www.mapopower.or.kr","鄭淸來","http://www.assembly.go.kr/photo/9770882.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770882","SNS","▶ 석막 초등학교 졸업||▶ 진산 중학교 졸업||▶ 대전 보문고등학교 졸업||▶ 건국대학교 산업공학과 졸업||▶ 서강대 공공정책대학원 북한통일정책학과 졸업(정치학 석사)||||▶ 제17대·제19대 국회의원(서울 마포을)||▶ 민주당 공무원 간첩사건 진상조사단 위원||▶ 민주당 국정원법 개혁추진위원회 위원||▶ 민주통합당 MB정권 문화예술권력 편향화 대책특별위원회 위원||▶ 민주통합당 중앙당 선거관리위원회 부위원장||▶ 민주통합당 정치검찰공작수사대책특위 위원||▶ 민주통합당 대선후보경선 준비기획단 위원||▶ 민주통합당 인터넷소통위원회 위원장||▶ 민주통합당 한반도평화본부 간사||▶ 민주통합당 언론정상화특위 위원||▶ 민주통합당 정봉주 BBK 진상조사위원장 구명위원회 위원||▶ 민주통합당 서울 마포을 지역위원장||||▶ 국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회 간사||▶ 제19대 국회 방송공정성특별위원회 위원||▶ 제19대 국회 한？네덜란드 의원친선협회 부회장||▶ 제19대 국회 한？이란 의원친선협회 이사||▶ 제19대 국회 한？수리남 의원친선협회 이사||▶ 제19대 국회 한？미 의원외교협의회 회원||▶ 제19대 국회 헌법재판소 재판관(강일원·김이수·안창호) 선출에 관한 인사청문특별위원회 위원||▶ 제19대 국회 예산결산특별위원회 위원||▶ 제19대 국회 정보위원회 간사위원||▶ 제19대 국회 외교통일위원회 위원||▶ 제17대 국회 문화관광위원회 간사위원, 법안심사소위원장||▶ 제17대 국회 방송통신특별위원회 위원||▶ 제17대 국회 남북철도 협력지원을 위한 국회의원 모임 간사||▶ 국회 e-스포츠&게임산업 발전을 위한 국회의원 모임 회장||||▶ 늦봄 문익환 목사 서거 20주기 추모 행사 준비위원||▶ (사)한국독립유공자협회 자문위원||▶ 박영석 기념관 건립추진위원회 위원||▶ 김근태기념치유센터 설립추진위원회 위원||▶ 부자아이 가난한아이 편가르는 나쁜투표 거부 시민운동본부||▶ 민주당 선대위 뉴미디어(SNS) 본부장||▶ 지방선거 서울시장 후보 한명숙 범야권단일후보||▶ 공동선거대책위원회 유세본부장||▶ 민주당 서울시당 지방자치위원회 위원장||▶ 제17대 대선 열린우리당 선대본부 가족행복위원회 본부장||▶ 열린우리당 전자정당위원장||▶ 생활정치 네트워크 <국민의 힘> 초대 대표||▶ 전대협산하 건국대 조국통일특별위원회 위원장||▶ 건국대학교 민주동문회 초대 회장||||","더불어민주당","윤영국 , 박태선 , 조호제",9770882,19651109,"ssaribi317@hanmail.net","JUNG Cheong Rae","정청래","김성회 , 정진술","서울 마포구을","안전행정위원회","02-784-9241","재선( 17대 , 19대 )",453,"정경진 , 채우진"
"1971-02-19","http://www.lovejunggu.com","鄭皓駿","http://www.assembly.go.kr/photo/9770849.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770849","독서, 영화감상, 야구","한양대학교 사회학과(졸)||뉴욕대학교 대학원 그래픽커뮤니케이션 매니지먼트 & 테크놀러지 석사(졸)||||서울 중구 출생||육군병장 만기 제대||미국 Young&Rubicam 社 근무||삼성전자 근무||열린우리당 과학기술정보화특위 위원장||노무현대통령 청와대 비서실 행정관||국회운영위원회 위원||사)사회문화나눔협회 상임이사 (現)||반값등록금 국민운동본부 공동대표 (現)||재)정일형·이태영박사 기념사업회 이사장 (現)||독립기념관 이사 (現)||국회의원 연구단체 청년플랜 2.0 공동대표 (現)||국회 한림원 과학기술혁신연구회 간사 (現)||<국립의료원 이전반대> 새정치민주연합 중구지역 대책위원회||한.일 의원연맹 미래위원회 부위원장 (現)||한.중 차세대 정치지도자포럼 정회원 (現)||새정치민주연합 원내부대표 (前)||새정치민주연합 원내대변인 (前)||새정치민주연합 원전대책특별위원회 위원 (現)||새정치민주연합 서울시 중구 지역위원장 (現)||새정치민주연합 동북아평화협력특별위원회 위원(現)||새정치민주연합 서울시당 청년위원장 (前)||새정치민주연합 전국청년위원장 (現)||국회 정무위원회 위원 (前)||국회 창조경제활성화특별위원회 위원 (前)||국회 미래창조과학방송통신위원회 위원 (現)||국회 예산결산특별위원회 위원 (前)||(사)한국미디어교육협회 부회장 (現)||KAIST 미래세대 행복위원회 위원 (現)","더불어민주당","정익수 박호정 박상희 유안나 김보람",9770849,1971140,"chyung21@gmail.com","CHYUNG Hojoon ","정호준","정영석 박민우","서울 중구","미래창조과학방송통신위원회","02-784-9401","초선( 19대 )",707,"권태돈 류지환"
"1953-10-25","http://www.happy01000.net","鄭熙秀","http://www.assembly.go.kr/photo/9770491.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770491","등산","경북 영천 출생||||||[학력사항]||신녕초*중학교 졸업||대구상업고등학교 졸업||성균관대학교 학사||미국 일리노이대학원 경제학과 석사||미국 일리노이대학원 경제학과 박사||||[주요 경력사항]||(현)제17대, 18대, 19대 국회의원(새누리당, 경북 영천)||(현)국회 기획재정위원회 위원장||(현)국회 경제정책포럼 대표의원(`09년, `10년, `11년, `12년, `13년, 14년 우수(6년 연속) 연구단체)||(현)한*핀란드 의원친선협회 회장||(현)한*브라질 의원친선협회 부회장||(현)한*일의원연맹 경제과학위원회 위원장||(현)미래정치연구모임 공동대표||||(전)국회 국방위원회 위원(`12년, `13년 NGO선정 국정감사(8년 연속) 우수위원)||(전)새누리당 직능특별위원회 위원장||(전)6.4지방선거 새누리당 중앙선대위 직능본부장||(전)국회 예산결산특별위원회 위원||(전)국회 사법제도개혁특별위원회 위원||(전)국회 쇄신특별위원회 위원장||(전)국회 국토해양위원회 위원(´06년, ´07년, ´08년, ´09년, `10년, `11년 NGO선정 국정감사 우수위원)||(전)국회 일자리만들기특별위원회 한나라당 간사||(전)한나라당 사무총장 대행||(전)한나라당 제1사무부총장||(전)제12차 한나라당 전당대회 준비위원회 위원장||(전)한나라당 국민지향 공천제도특별위원회 위원||(전)한나라당 직능특별위원회 위원||(전)한나라당 경상북도당 위원장||(전)한나라당 원내부대표||(전)한나라당 경상북도당 대통령선거대책위원회 대변인||(전)한나라당 대통령선거 중앙선거대책위원회 교통위원장||||(전)백상경제연구원장(한국일보*서울경제 부설)||(전)서울경제 논설위원","새누리당","박치웅, 박선정",9770491,19531123,"jhs01000@hanmail.net","CHUNG Hee Soo ","정희수","권형석","경북 영천시","기획재정위원회","02-784-2855","3선( 17대 , 18대 , 19대 )",519,"한이수, 홍순기"
"1968-01-10","http://www.ktclub.kr","趙慶泰","http://www.assembly.go.kr/photo/9770450.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770450","","부산대학교 공학박사||||- 민주당 최고위원||- 제 17,18,19대 국회의원 (민주당 부산 사하을 3선)||- 민주당 상향식 공천제도혁신위원장||- 국회 산업통상자원위원회 위원||- 민주당 밀양송전탑 피해진상 조사위 위원장||- 2007,2011,2012년도 국정감사 NGO모니터단 선정 우수위원||- 대한민국 2013년 인물 및 단체대상 국회의정대상 수상||- 민주당 선정 2012,2013년 국감우수의원 2년 연속 수상","더불어민주당","배준성 , 최호림 , 이지연",9770450,1968139,"yeskt@ktclub.kr","CHO Kyoung-tae","조경태","성창용 , 이동영","부산 사하구을","산업통상자원위원회","02-784-6380","3선( 17대 , 18대 , 19대 )",454,"공인경 , 오두환"
"1959-04-02","http://blog.daum.net/cho-1011","趙明哲","http://www.assembly.go.kr/photo/9770850.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770850","등산","김일성종합대학 경제학 준박사||現 제19대 국회의원(새누리당/비례대표)||2013년 대한민국우수국회의원대상 우수상||現 국가인권위원회 정책자문위원||現 한국관광공사 남북관광자문위원||現 한국동북아경제학회 이사||前 제21대 통일교육원 원장||前 대외경제정책연구원 국제개발협력센터 소장||前 법제처 정책자문위원||前 한국경제신문 객원논설위원||前 대통령 소속 사회통합위원회 세대분과위원회 위원||前 대외경제정책연구원 동북아경제협력센터 소장||前 통일부 통일정책분과 정책자문위원","새누리당","최지윤, 박서현, 심규리, 최재영",9770850,19591136,"unicho1011@naver.com","CHO Myung Chul","조명철","이용범","비례대표","기획재정위원회 , 윤리특별위원회","02-784-2455","초선( 19대 )",805,"양순호"
"1959-01-07","http://www.chowonjin.com","趙源震","http://www.assembly.go.kr/photo/9770648.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770648","등산/스케이트","■ 경력||||새누리당 정책위 부의장·안전행정 정책조정위원장(現)||국회 한중정치경제포럼 대표의원(現)||국회 한중의회간 정기교류체제 간사장(現)||새누리당 재외국민위원회 중국위원장(現)||국회 공무원연금개혁특별위원회 새누리당 간사(現)||국회 공무원연금개혁 국민대타협기구 공동위원장(現)||국회 안전행정위원회 새누리당 간사(現)||새누리당 제1정책조정위원회 위원장(現)||국회 세월호국정조사특별위원회 새누리당 간사(前)||국회 정보위원회 새누리당 간사(前)||국회 정무위원회 새누리당 위원(前)||국회 국토해양위원회 한나라당 위원(前)||국회 운영위원회 한나라당 위원(前)||국회 환경노동위원회 한나라당 간사(前)||국회 예산결산특별위원회 위원(前)||국회 정치개혁특별위원회 위원(前)||새누리당 중앙선대위 불법선거감시단장(前)||새누리당 제2정책조정위원회 위원장(前)||새누리당 전략기획본부장(前)||한나라당 원내부대표(前)||대구 종로초등학교 총동창회 회장(現)||대구 협성중고등학교 총동창회 고문(現)||대구 청구고등학교 총동창회 부회장(前)||한국외국어대학교 총동창회 부회장(現)||영남대학교 행정대학원 총동창회장(前)||(주)대우 기획조사부장(前)||||||■ 학력||||1959.1.7 대구 출생||대구 종로초등학교 졸업||대구 협성중학교 졸업||대구 청구고 입학, 서울 인창고 졸업||한국외국어대학교 정치외교학과 졸업||영남대학교 행정대학원 졸업(정책분석학 석사)||※육군하사 만기전역||||||■ 저서 및 논문||||저서: 21세기 정치지도자의 리더쉽, 열정으로 다시 쓰는 내사랑 대구||논문: 지방자치단체장의 리더십이 소속 공무원의 사기에 미치는 영향(1999)||||||■ 수상내역||||2015 머니투데이 제1회 대한민국 최우수법률상||2014 국정감사NGO모니터단 국정감사 우수의원||국회사무처 입법 및 정책개발 우수의원||한국문화예술유권자총연합회 국정감사 우수의원||선플운동본부 국회의원 아름다운 말 선플상||2011 건설경제신문 국정감사 우수의원||2010 바른사회시민회의 의정활동 우수의원||2009 국정감사NGO모니터단 국정감사 우수의원||한국환경정보연구센터 국정감사 친환경 베스트 의원||","새누리당","이창호, 우경란, 이장혁, 권희은, 손유영",9770648,19591111,"johj98@assembly.go.kr","CHO Won jin","조원진","정병익, 김성훈","대구 달서구병","국회운영위원회 , 안전행정위원회","02-788-2361","재선( 18대 , 19대 )",657,"강동훈, 정희달"
"1963-12-25","http://cjs.or.kr","趙正湜","http://www.assembly.go.kr/photo/9770456.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770456","","동성고등학교 졸업||연세대 건축과 졸업||연세대 행정대학원 졸업||故 제정구의원 정책 보좌||||現 국회 교육문화체육관광위원회 위원||現 국회 윤리특별위원회 위원||現 국회 남북관계 및 교류협력 발전위원회 위원||現 국회 중소기업,소상공인 살리기 포럼 대표||現 한-우크라이나 의원친선협회 회장||||前 민주당 원내부대표 및 원내대변인||前 민주당 경기도당 위원장||前 민주당 야권통합협상위원회 협상대표단 단장||前 민주통합당19대 총선 공천심사위원회 위원||前 새정치민주연합 경기도 공천심사위원회 위원장||前 새정치민주연합 사무총장","더불어민주당","박춘호 , 강영석 , 허은",9770456,19631126,"","CHO Jeong Sik","조정식","윤상은 , 한인환","경기 시흥시을","교육문화체육관광위원회 , 윤리특별위원회","02-788-2923","3선( 17대 , 18대 , 19대 )",458,"도수만 , 이동현"
"1963-08-04","http://www.chohaejin.com","曺海珍","http://www.assembly.go.kr/photo/9770653.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770653","운동,음악","서울대학교 법대 졸업||서울대학교 대학원 법학석사||서울특별시장 비서관||제17대 대통령 당선인 부대변인||제18대 국회의원(밀양.창녕)||한나라당 대변인||국회 환경노동위원회 위원||국회 예산결산특별위원회 위원||제19대 국회의원(밀양.창녕)||새누리당 정책위 부의장||국회 문화체육관광방송통신위원회 간사||제18대 새누리당 대통령후보 중앙선대위 대변인||국회 미래창조과학방송통신위원회 위원||국회 방송공정성특별위원회 간사||국회 운영위원회 간사(현)||새누리당 원내수석부대표(현)||새누리당 보수혁신특별위원회 위원(현)","새누리당","이규종 , 김덕화 , 김슬기",9770653,19631127,"chrisjo@na.go.kr","CHO Hae Jin","조해진","박광명 , 박민구","경남 밀양시창녕군","미래창조과학방송통신위원회","02-784-0496","재선( 18대 , 19대 )",662,"고재희 , 조철진"
"1952-07-27","http://www.joo-sy.com","朱昇鎔","http://www.assembly.go.kr/photo/9770458.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770458","붓글씨,독서","광주일고.성균관대학교,||고려대 경영대학원 무역학석사||제4.5대 전남도의회 의원||민선 여천군수,||민선초대 통합 여수시장,||전국시장 · 군수협의회 공동의장,||열린우리당 전남도당 위원장,||건교위원","더불어민주당","이정호 , 김다나 , 박상욱",9770458,19521139,"joo350@hanmail.net","JOO Seung Yong","주승용","송현종 , 하승재","전남 여수시을","산업통상자원위원회","02-788-2153","3선( 17대 , 18대 , 19대 )",460,"변진석 , 이평수"
"1946-04-08","http://www.jysoon.or.kr","朱永順","http://www.assembly.go.kr/photo/9770887.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770887","등산","목포상공회의소 회장(3선,前)||대한상공회의소 부회장(前)||민주평통 전남부의장(3연임,前)||전라남도 기업사랑협의회 위원장(前)||대한염업조합중앙회 이사장(前)||국제라이온스협회 전남지구 총재(前)||전라남도 체육회, 장애인체육회 부회장(前)||국회 환경노동위원회 위원(前)||||국회 국토교통위원회 위원||국회 예산결산특별위원회 위원||국회 태안유류피해대책특별위원회 위원(前)||새누리당 전남도당 위원장||새누리당 정책위 부의장","새누리당","전가영, 임장수, 배지연",9770887,19461137,"ijysoon@naver.com","JOO Young Soon","주영순","이종우","비례대표","국토교통위원회","02-784-9501","초선( 19대 )",807,"김현진, 주영광"
